"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-04",,"68",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-05",,"71",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-06","0.00","70",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-07",,"68",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-08",,"68",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-09",,"69",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-10",,"67",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-11",,"67",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-12",,"66",,"59"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-13",,"67",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-14",,"67",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-15",,"65",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-16",,"66",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-17",,"67",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-18",,"65",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-19",,"65",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-20",,"67",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-21",,"67",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-22",,"65",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-23","0.00","65",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-24",,"65",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-25",,"66",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-26",,"68",,"65"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-27",,"65",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-28",,"62",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-29",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-30","0.00","63",,"56"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-05-31",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-01",,"67",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-02",,"64",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-03",,"66",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-04",,"65",,"63"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-05",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-06",,"65",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-07",,"64",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-08",,"65",,"63"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-09",,"64","67","62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-10",,"63",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-11",,"65",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-12",,"64","68","62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-13",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-14",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-15",,"64",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-16",,"62","69","54"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-17",,"63",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-18",,"64",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-19",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-20","0.02","62",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-21","0.00","61",,"56"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-22",,"63",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-23",,"62",,"59"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-24",,"62",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-25",,"61",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-26",,"61","68","53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-27",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-28",,"64",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-29",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-06-30",,"65",,"63"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-01",,"65",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-02",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-03",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-04",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-05",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-06",,"64",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-07",,"63","68",
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-08",,"64",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-09",,"63",,"59"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-10",,"62",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-11",,"62",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-12",,"61","66",
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-13",,"62",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-14",,"62",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-15",,"60",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-16",,"62",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-17",,"61",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-18",,"61",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-19",,"61",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-20",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-21",,"62",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-22",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-23",,"62",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-24",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-25",,"61",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-26",,"60",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-27",,"58",,"52"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-28",,"58",,"51"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-29",,"60",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-30",,"60",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-07-31",,"61",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-01",,"58",,"50"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-02",,"60",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-03",,"60",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-04",,"60",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-05",,"60",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-06","0.00","60",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-07","0.00","61",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-08",,"62",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-09",,"60",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-10",,"61","67","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-11",,"60",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-12",,"61",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-13",,"61",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-14",,"60","63","58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-15",,"60",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-16",,"61",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-17",,"59",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-18",,"62",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-19",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-20",,"60","68","59"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-21",,"61",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-22",,"60",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-23",,"61",,"56"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-24",,"60",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-25",,"61",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-26",,"61",,"59"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-27",,"58",,"50"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-28",,"62",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-29",,"61",,"59"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-30",,"60",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-08-31",,"60",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-01",,"60",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-02",,"62",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-03",,"62",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-04",,"62",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-05",,"62",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-06",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-07",,"63",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-08",,"65",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-09",,"62",,"53"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-10",,"61",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-11",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-12",,"61",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-13",,"60",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-14",,"63",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-15",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-16",,"62","67","56"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-17",,"63",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-18",,"61",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-19",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-20",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-21",,"63","69",
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-22",,"63",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-23",,"63",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-24",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-25","0.04","64",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-26","0.00","63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-27",,"64",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-28",,"64",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-29",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-09-30",,"63",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-01",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-02",,"64",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-03",,"65",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-04",,"64",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-05",,"64","72","57"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-06",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-07",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-08",,"62",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-09",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-10",,"61",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-11",,"62",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-12",,"62",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-13",,"61",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-14",,"65",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-15",,"63",,"56"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-16",,"65",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-17",,"64",,"59"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-18",,"65",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-19",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-20",,"64",,"56"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-21",,"62",,"54"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-22",,"63",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-23",,"61",,"50"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-24",,"62",,"51"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-25",,"63",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-26",,"63",,"56"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-27",,"63",,"55"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-28",,"65",,"58"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-29",,"64",,"57"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-30",,"64",,"63"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-10-31",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-01",,"67",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-02",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-03",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-04",,"66",,"61"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-05",,"65",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-06",,"66",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-07",,"65",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-08",,"65",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-09",,"66",,"59"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-10",,"65",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-11",,"66",,"59"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-12",,"67",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-13",,"68",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-14",,"67",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-15",,"67",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-16",,"67",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-17",,"67",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-18",,"66",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-19",,"66",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-20",,"68",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-21",,"68",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-22",,"70",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-23",,"69",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-24",,"69",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-25",,"68",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-26",,"69",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-27",,"68",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-28",,"68",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-29",,"68",,"60"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-11-30",,"68",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-01",,"70",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-02",,"69",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-03",,"68",,"65"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-04",,"69",,"67"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-05",,"70",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-06",,"70",,"63"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-07",,"69",,"63"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-08",,"69",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-09",,"70",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-10",,"70",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-11",,"69",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-12",,"68",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-13",,"70",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-14",,"70",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-15",,"69",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-16",,"68",,"62"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-17",,"70",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-18",,"70",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-19",,"70",,"65"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-20",,"70",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-21",,"70",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-22",,"71",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-23",,"71",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-24",,"70",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-25",,"69",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-26",,"70",,"64"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-27",,"72",,"67"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-28",,"71",,"67"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-29","1.27","72",,
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-30","0.00","72",,"68"
"PEM00084691","PISCO INTERNATIONAL, PE","2019-12-31",,"72",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-01",,"72",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-02",,"72",,"68"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-03",,"72","79",
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-04",,"73","80",
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-05",,"72",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-06",,"71",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-07",,"71",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-08",,"73",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-09",,"73",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-10",,"71",,"65"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-11",,"71",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-12",,"71",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-13",,"71",,"66"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-14",,"71",,"67"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-15",,"72",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-16",,"73",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-17",,"72",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-18",,"71",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-19",,"73",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-20",,"73",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-21",,"71",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-22",,"73","76",
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-23",,"77",,"73"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-24",,"77",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-25",,"76",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-26",,"74",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-27",,"74",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-28",,"73",,"70"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-29",,"77",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-30",,"75",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-01-31",,"74",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-01",,"74",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-02",,"75",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-03",,"73",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-04",,"74",,"67"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-05",,"72",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-06",,"72",,"68"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-07",,"75",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-08",,"75",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-09",,"73",,"68"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-10",,"72",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-11",,"73",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-12",,"72",,"68"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-13",,"71",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-14",,"74",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-15",,"74",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-16",,"76",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-17",,"75",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-18",,"74",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-19",,"76",,"73"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-20",,"75",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-21",,"75",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-22",,"76",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-23",,"77",,"73"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-24",,"78",,"74"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-25",,"75",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-26",,"75",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-27",,"75",,"73"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-28",,"75",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-02-29",,"76",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-01",,"75",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-02",,"76",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-03",,"75",,"72"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-04",,"74",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-05",,"74",,"70"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-06",,"74",,"70"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-07",,"75",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-08",,"76",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-09",,"76",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-10",,"74",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-11",,"77",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-12",,"77",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-13",,"77",,"73"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-14",,"76",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-15",,"74",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-16",,"75",,"72"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-17",,"74",,"70"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-18",,"75",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-19",,"74","85","70"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-20",,"74",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-21",,"76",,"70"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-22",,"76",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-23",,"75",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-24",,"72",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-25",,"72",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-26",,"72",,"70"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-27",,"73",,"68"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-28",,"74",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-29",,"73",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-30",,"73",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-03-31",,"73",,"68"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-01",,"74",,"71"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-02",,"74",,"69"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-03",,"72",,"67"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-04",,"71",,"67"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-05",,"73",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-06",,"73",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-07",,"73",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-08",,"73",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-09",,"72",,"65"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-10",,"74",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-11",,"73",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-12",,"73",,
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-13",,"71",,"67"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-14",,"72",,"65"
"PEM00084691","PISCO INTERNATIONAL, PE","2020-04-15",,"74",,"68"
